sampling_platform,yr,primary_reader,haul_date,month,rounded_latitude,n_or_s_of_34_44,season,visual_maturity_code,weight_kg,length_cm,age,certainty ,o_1,o_2,o_3,o_4_1,o_4_2,o_5,o_6,o_7,o_8,o_9,highest_matstage,biological_maturity,prop_atresia,functional_maturity,spent,batch_spent,spawning,pofs_present,histology_notes,data_notes
WCGBT,2014,MH,10/13/2014,10,33,S,fall,NA,0.26,35,NA,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.01,1,0,0,0,0,early hydration,
WCGBT,2015,MH,10/12/2015,10,34,S,fall,NA,0.32,35,NA,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.01,1,0,0,0,0,Close to large spawning event,
WCGBT,2009,MH,10/19/2009,10,33,S,fall,NA,0.3,35,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,"Very healthy, very little atresia",
WCGBT,2014,MH,9/29/2014,9,35,N,fall,NA,0.32,35,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
WCGBT,2014,MH,10/5/2014,10,34,S,fall,NA,0.3,35,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
WCGBT,2015,MH,10/3/2015,10,35,N,fall,NA,0.26,35,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
Acoustics,2015,MH,6/27/2015,6,36,N,summer,1,0.258,35,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,"early yolk development in a small portion of oocytes, one stage 4.2",
ASHOP,2016,MH,11/11/2016,11,42,N,fall,NA,0.26,35,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,11/14/2016,11,42,N,fall,NA,0.26,35,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
WCGBT,2015,MH,9/23/2015,9,39,N,fall,NA,0.3,35,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,"one stage 6 present, that doesn't appear to be from this fish",
Acoustics,2015,MH,6/29/2015,6,36,N,summer,2,0.276,35,2,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Small amout of yolk,
ASHOP,2016,MH,10/29/2016,10,48,N,fall,NA,0.29,35,2,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Early yolk,
Acoustics,2013,MH,6/15/2013,6,36,N,summer,1,0.27,35,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Only a few oocytes with very early yolk development,
Acoustics,2013,MH,6/15/2013,6,36,N,summer,1,0.282,35,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Only a couple oocytes with early yolk development,
ASHOP,2013,MH,6/16/2013,6,43,N,summer,NA,0.25,35,3,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,"marking as uncertain because only found a few yolk granules in a couple oocytes, oocytes appear to be advancing towards development, because of timing of collection marking as uncertain",
WCGBT,2014,MH,7/17/2014,7,33,S,summer,NA,0.32,35,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Early vitellogenesis,
WCGBT,2014,MH,7/14/2014,7,34,S,summer,NA,0.24,35,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,11/18/2016,11,42,N,fall,NA,0.29,35,NA,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,"Marking uncertain because of mainly stage 3s with minimal yolk granules present. Because of the timing of collection, don't think this is actually a spawner for the upcoming season",
ASHOP,2016,MH,10/12/2016,10,44,N,fall,NA,0.28,35,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0,1,0,0,0,0,,
ASHOP,2016,MH,11/4/2016,11,42,N,fall,NA,0.22,35,2,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0,1,0,0,0,0,"a few yolk granules, not certain this enough to mark as mature",
ASHOP,2016,MH,10/25/2016,10,45,N,fall,NA,0.23,35,2,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0,1,0,0,0,0,,
WCGBT,2014,MH,10/10/2014,10,34,S,fall,NA,0.28,35,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0,1,0,0,0,0,"This is one of the strangest samples I have ever seen. 99% of the ovary contains only ovarian tissue, with no oocytes. There are a few stage 1s, a couple stage 2s, and a few oddly placed stage 4s. Most of this ovary is inactive, not sure this should be considered functional",
Acoustics,2012,MH,7/19/2012,7,41,N,summer,1,0.23,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.02,0,0,0,0,0,,
Acoustics,2015,MH,7/10/2015,7,38,N,summer,2,0.21,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.02,0,0,0,0,0,,
Acoustics,2012,MH,7/17/2012,7,40,N,summer,1,0.245,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2012,MH,7/5/2012,7,39,N,summer,1,0.225,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2012,MH,7/30/2012,7,44,N,summer,1,0.23,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2012,MH,7/24/2012,7,44,N,summer,1,0.25,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2015,MH,7/14/2015,7,40,N,summer,2,0.24,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,"mainly stage 2s, thin ovarian wall, did not appear to have spawned previously",
Acoustics,2012,MH,7/30/2012,7,44,N,summer,1,0.255,34,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2013,MH,6/15/2013,6,36,N,summer,1,0.24,34,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,Thin ovarian wall doesn?t appear to have spawned before,
Acoustics,2013,MH,6/15/2013,6,35,N,summer,1,0.27,34,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
WCGBT,2015,MH,7/5/2015,7,35,N,summer,NA,0.26,34,NA,0,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,"Possibly a few drops of yolk in one oocyte, thin ovarian wall",
Acoustics,2012,MH,6/29/2012,6,36,N,summer,2,0.22,34,2,1,Y,Y,N,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2012,MH,7/23/2012,7,43,N,summer,1,0.255,34,2,1,Y,Y,N,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2012,MH,7/10/2012,7,39,N,summer,1,0.245,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
Acoustics,2015,MH,7/14/2015,7,40,N,summer,2,0.205,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,"One stage 5 present, doesn't appear to be from this fish",
ASHOP,2016,MH,5/23/2016,5,43,N,spring,NA,0.22,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/28/2016,10,43,N,fall,NA,0.24,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/29/2016,10,43,N,fall,NA,0.28,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/23/2016,10,45,N,fall,NA,0.24,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/31/2016,10,42,N,fall,NA,0.22,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/30/2016,10,43,N,fall,NA,0.29,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/3/2016,10,42,N,fall,NA,0.22,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/14/2016,10,42,N,fall,NA,0.24,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/14/2016,11,42,N,fall,NA,0.25,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/9/2016,11,43,N,fall,NA,0.25,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/3/2016,10,43,N,fall,NA,0.26,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
Acoustics,2013,MH,7/27/2013,7,43,N,summer,2,0.248,34,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2013,MH,5/24/2013,5,43,N,spring,NA,0.25,34,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
WCGBT,2014,MH,9/24/2014,9,37,N,fall,NA,0.26,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
WCGBT,2014,MH,9/15/2014,9,42,N,fall,NA,0.26,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
WCGBT,2014,MH,9/25/2014,9,39,N,fall,NA,0.26,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/11/2016,11,42,N,fall,NA,0.22,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/13/2016,11,43,N,fall,NA,0.25,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/6/2016,11,42,N,fall,NA,0.27,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/6/2016,11,42,N,fall,NA,0.24,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/6/2016,11,42,N,fall,NA,0.25,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/8/2016,11,42,N,fall,NA,0.23,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2013,MH,11/3/2013,11,42,N,fall,NA,0.26,34,1,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
Acoustics,2012,MH,7/4/2012,7,38,N,summer,1,0.23,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
Acoustics,2012,MH,7/10/2012,7,39,N,summer,1,0.215,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
Acoustics,2012,MH,7/11/2012,7,40,N,summer,1,0.215,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
Acoustics,2012,MH,7/24/2012,7,44,N,summer,1,0.245,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,9/24/2016,9,44,N,fall,NA,0.26,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/7/2016,10,44,N,fall,NA,0.25,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/3/2016,10,43,N,fall,NA,0.29,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/8/2016,10,42,N,fall,NA,0.23,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/9/2016,11,42,N,fall,NA,0.22,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/6/2016,10,42,N,fall,NA,0.27,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,9/29/2016,9,44,N,fall,NA,0.27,34,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/9/2016,11,43,N,fall,NA,0.25,34,NA,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/12/2016,11,42,N,fall,NA,0.24,34,2,1,Y,Y,Y,N, N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
WCGBT,2015,MH,7/16/2015,7,33,S,summer,NA,0.28,34,NA,1,Y,Y,Y,N,N,N,N,N,Y,Y,6,1,0.1,1,0,0,1,1,"Mainly spent, found a couple of stage 8s and 9s left. More than 100 POFs present",
Acoustics,2015,MH,6/27/2015,6,36,N,summer,2,0.248,34,3,1,Y,Y,Y,Y,N,N,N,N,N,Y,7,1,0.02,1,0,1,0,1,Residual stage 9s from the last batch spent,
WCGBT,2014,MH,7/14/2014,7,34,S,summer,NA,0.3,34,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,leftovers present,
WCGBT,2009,MH,7/22/2009,7,33,S,summer,NA,0.28,34,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,A few oocytes with yolk. Hydrated atresia present.,
WCGBT,2009,MH,7/24/2009,7,34,S,summer,NA,0.28,34,2,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,Very healthy,
WCGBT,2014,MH,10/11/2014,10,33,S,fall,NA,0.26,34,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,,
WCGBT,2015,MH,9/29/2015,9,37,N,fall,NA,0.26,34,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.02,1,0,0,0,0,,
Acoustics,2015,MH,6/27/2015,6,36,N,summer,1,0.21,34,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2015,MH,7/20/2015,7,42,N,summer,2,0.235,34,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,7/26/2013,7,43,N,summer,2,0.234,34,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,6/15/2013,6,36,N,summer,1,0.25,34,2,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Small portion of oocytes in early vitellogenesis,
WCGBT,2014,MH,7/18/2014,7,33,S,summer,NA,0.26,34,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,1,"early vitellogenesis, a couple of POFs present, possibly just remnants from last spawn",
WCGBT,2009,MH,10/19/2009,10,33,S,fall,NA,0.3,34,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,Very healthy,
WCGBT,2015,MH,10/15/2015,10,33,S,fall,NA,0.28,34,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,this fish was close to a large spawning event,
Acoustics,2015,MH,7/14/2015,7,40,N,summer,2,0.23,34,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,10/22/2016,10,45,N,fall,NA,0.24,34,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
Acoustics,2013,MH,7/30/2013,7,44,N,summer,2,0.274,34,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
Acoustics,2013,MH,6/21/2013,6,37,N,summer,1,0.314,34,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,early yolk in a few oocytes,
WCGBT,2014,MH,7/12/2014,7,34,S,summer,NA,0.26,34,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,very early yolk development in a few oocytes,
ASHOP,2016,MH,11/1/2016,11,48,N,fall,NA,0.23,34,2,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0,1,0,0,0,0,,
ASHOP,2016,MH,10/5/2016,10,43,N,fall,NA,0.22,34,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0,1,0,0,0,0,,
Acoustics,2013,MH,6/15/2013,6,35,N,summer,1,0.238,34,2,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0,1,0,0,0,0,"a few granules, marking uncertain",
ASHOP,2016,MH,10/3/2016,10,44,N,fall,NA,0.24,34,2,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0,1,0,0,0,0,"a few yolk granules, not certain this enough to mark as mature",
ASHOP,2016,MH,10/21/2016,10,45,N,fall,NA,0.24,34,2,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0,1,0,0,0,0,"Marking uncertain because of mainly stage 3s with minimal yolk granules present. Because of the timing of collection, don't think this is actually a spawner for the upcoming season",
WCGBT,2015,MH,7/7/2015,7,34,S,summer,NA,0.2,33,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.02,0,0,0,0,0,"No yolk observed, some hydrated atresia present",
WCGBT,2012,MH,9/17/2012,9,41,N,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2012,MH,6/30/2012,6,37,N,summer,1,0.2,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2012,MH,6/30/2012,6,37,N,summer,1,0.24,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2015,MH,6/27/2015,6,36,N,summer,1,0.19,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,"One stage 6 present, not from this fish outside of the ovarian wall",
ASHOP,2016,MH,10/22/2016,10,45,N,fall,NA,0.21,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2013,MH,7/26/2013,7,43,N,summer,2,0.194,33,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,One oddball stage 5 oocyte clearly not from this fish.,
Acoustics,2012,MH,6/30/2012,6,37,N,summer,1,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
Acoustics,2015,MH,7/13/2015,7,39,N,summer,2,0.215,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,9/15/2016,9,44,N,fall,NA,0.24,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/3/2016,11,43,N,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/10/2016,11,42,N,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,9/30/2016,9,44,N,fall,NA,0.25,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/26/2016,10,44,N,fall,NA,0.21,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/5/2016,10,43,N,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/4/2016,11,43,N,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/6/2016,10,42,N,fall,NA,0.24,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
Acoustics,2013,MH,7/27/2013,7,43,N,summer,2,0.236,33,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
WCGBT,2009,MH,6/14/2009,6,43,N,summer,NA,0.22,33,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
WCGBT,2014,MH,9/22/2014,9,39,N,fall,NA,0.26,33,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
WCGBT,2012,MH,9/14/2012,9,42,N,fall,NA,0.2,33,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
Acoustics,2012,MH,6/30/2012,6,37,N,summer,1,0.2,33,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
Acoustics,2012,MH,6/29/2012,6,36,N,summer,1,0.18,33,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
Acoustics,2013,MH,7/16/2013,7,42,N,summer,2,0.232,33,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
ASHOP,2016,MH,10/24/2016,10,45,N,fall,NA,0.22,33,2,1,Y,Y,N,N,N,N,N,N,N,N,1,0,0,0,0,0,0,0,,
WCGBT,2014,MH,7/20/2014,7,34,S,summer,NA,0.26,33,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,7,1,0.05,1,0,1,0,1,A few POFs present,
WCGBT,2014,MH,10/13/2014,10,33,S,fall,NA,0.26,33,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,7,1,0.02,1,0,1,0,1,"One stage 9 is atresia, a couple POFs. This looks like it was close to having a full spawning event, mostly large healthy stage 6s.",
WCGBT,2009,MH,7/22/2009,7,33,S,summer,NA,0.26,33,4,1,Y,Y,Y,Y,N,N,N,N,N,N,8,1,0.5,1,1,0,0,0,"Very beginning of yolk formation.  This fish most likely aborted a recent batch spawning event, a lot of older atresia but a few POFs in reabsorption process present, appears post spawning/recovering",
WCGBT,2013,MH,7/17/2013,7,33,S,summer,NA,0.22,33,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.1,1,0,0,0,0,"Quite a bit of hydrated atresia, but no POFs present",
WCGBT,2013,MH,7/13/2013,7,34,S,summer,NA,0.24,33,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.1,1,0,0,0,0,,
WCGBT,2009,MH,10/16/2009,10,34,S,fall,NA,0.26,33,2,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.05,1,0,0,0,0,"Healthy, close to a large spawning event",
Acoustics,2013,MH,6/15/2013,6,35,N,summer,1,0.232,33,2,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,"a few granules, marking uncertain",
WCGBT,2015,MH,7/7/2015,7,34,S,summer,NA,0.2,33,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,1,1 pof present,
WCGBT,2009,MH,10/19/2009,10,33,S,fall,NA,0.26,33,2,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.01,1,0,0,0,0,"Very healthy, yolk beginning to fuse",
WCGBT,2014,MH,10/7/2014,10,34,S,fall,NA,0.24,33,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,large batch in development,
WCGBT,2015,MH,10/13/2015,10,34,S,fall,NA,0.22,33,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,this fish was close to a large spawning event,
ASHOP,2016,MH,10/9/2016,10,44,N,fall,NA,0.2,33,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
WCGBT,2015,MH,10/2/2015,10,35,N,fall,NA,0.22,33,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,9/15/2016,9,44,N,fall,NA,0.23,33,2,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,11/7/2016,11,42,N,fall,NA,0.22,33,2,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0,1,0,0,0,0,,
ASHOP,2016,MH,11/16/2016,11,43,N,fall,NA,0.3,33,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0,1,0,0,0,0,,
Acoustics,2015,MH,7/12/2015,7,38,N,summer,2,0.23,33,2,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0,1,0,0,0,0,"only a couple of oocytes with early yolk, does not appear to  have spawned before",
Acoustics,2015,MH,7/14/2015,7,40,N,summer,2,0.21,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.05,0,0,0,0,0,some more developed yolked oocytes in atresia,
Acoustics,2012,MH,6/28/2012,6,36,N,summer,1,0.2,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
WCGBT,2014,MH,7/8/2014,7,35,N,summer,NA,0.18,32,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2012,MH,6/30/2012,6,37,N,summer,1,0.22,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
Acoustics,2012,MH,6/30/2012,6,37,N,summer,1,0.2,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
Acoustics,2012,MH,7/1/2012,7,37,N,summer,1,0.215,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
Acoustics,2012,MH,6/30/2012,6,37,N,summer,1,0.2,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,"One oddball stage 3 oocyte present, not sure if it belongs to this sample.",
Acoustics,2015,MH,6/27/2015,6,36,N,summer,1,0.192,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,Early stage 3s,
ASHOP,2016,MH,10/20/2016,10,45,N,fall,NA,0.2,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/4/2016,11,42,N,fall,NA,0.21,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,9/22/2016,9,44,N,fall,NA,0.25,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,11/12/2016,11,42,N,fall,NA,0.2,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
ASHOP,2016,MH,5/22/2016,5,43,N,spring,NA,0.19,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
