Sampling_platform,Year,Month,Latitude,Season,Visual Maturity Code,Weight_kg,Length_cm,Age,Certainty ,o_1,o_2,o_3,o_4_1,o_4_2,o_5,o_6,o_7,o_8,o_9,Biological_maturity,Prop_atresia,Spent,Batch_spent,Spawning,POFs Present Y/N,Histology Notes,Data Notes
WCGBT,2009,10,33.09045519,fall,NA,0.3,36,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2009,10,36.00449992,fall,NA,0.7,47,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,Very healthy,
WCGBT,2009,10,33.56099543,fall,NA,0.18,30,2,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2009,10,34.84805278,fall,NA,0.38,40,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,Very healthy,
WCGBT,2009,10,35.76481144,fall,NA,0.4,40,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,"Pretty healthy, little atresia",
WCGBT,2012,10,33.81778474,fall,NA,0.82,49,13,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2012,10,34.36937737,fall,NA,0.7,47,7,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2012,10,33.82105607,fall,NA,0.56,45,7,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0.02,0,0,0,0,,
WCGBT,2012,10,33.82105607,fall,NA,0.12,26,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2012,10,34.23188364,fall,NA,1.26,56,12,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0.02,0,0,0,0,,
WCGBT,2014,10,33.05105772,fall,NA,0.26,34,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2014,10,33.883965,fall,NA,0.7,46,NA,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0.02,0,0,0,0,,
WCGBT,2014,10,33.53134137,fall,NA,1.44,59,NA,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0.02,0,0,0,0,,
WCGBT,2014,10,32.86713583,fall,NA,0.38,39,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2014,10,32.69279256,fall,NA,0.32,36,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2015,10,34.40782477,fall,NA,0.14,29,NA,1,Y,Y,Y,N,Y,Y,Y,Y,N,N,1,0.02,0,0,0,0,"Close to spawning,  majority of oocytes in stage 6 and 7, this would have been a full spawn",
WCGBT,2015,10,35.61301708,fall,NA,0.3,35,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.02,0,0,0,0,,
WCGBT,2015,10,34.84962718,fall,NA,0.14,27,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.02,0,0,0,0,,
ASHOP,2014,10,43.69833,fall,NA,0.46,43,4,1,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,1,0.01,0,0,1,1,"A batch of oocytes in spawning condition, everything else developing ",
Acoustics,2016,1,36.32116833,winter,2,0.71,50,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,Y,1,0.01,0,0,1,1,"newer POFs present, spawning a large batch at time of capture, at least one more batch was present.",
Acoustics,2016,1,40.47237167,winter, ,0.57,45,7,1,Y,Y,Y,Y,Y,Y,Y,N,Y,N,1,0.01,0,1,0,1,"this fish appears to have spawned a small batch, a few remnants remain, and one stage 8 probably in atresia. 2 more batches left ",
Acoustics,2016,1,39.120235,winter,3,0.495,44,9,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.01,0,1,0,1,"One batch spent, 2 more present",
Acoustics,2016,1,43.39692167,winter,2,0.675,47,6,1,Y,Y,Y,N,Y,Y,Y,Y,N,N,1,0.01,0,1,0,1,"This fish appears to have spawned a batch, next batch close, and possible one more following",
Acoustics,2015,8,48.77972333,summer,2,0.355,39,5,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0.01,0,1,0,1,Residuals ,
Acoustics,2015,8,50.13084667,summer,2,0.97,56,7,1,Y,Y,Y,N,Y,Y,Y,N,N,N,1,0.01,0,1,0,1,2 POFs and a couple of hydrated atretic oocytes,
ASHOP,2016,9,44.46667,fall,NA,0.55,44,6,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,1,0,1,,
ASHOP,2016,9,44.46667,fall,NA,0.56,46,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0.01,0,1,0,1,"stage 9s leftover in atresia, appears to have spent a batch",
Acoustics,2016,2,34.403125,winter,2,0.39,41,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.01,0,0,0,1,"this fish had recently spanwed a small batch, there appears to be 2 more batches present",
ASHOP,2016,6,47.47833,summer,NA,0.42,42,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,1,1,1,0,"post spawning/recovering from last batch spent. Some stage 9s in reabsorption, and old POFs almost fully reabsorbed. ",
ASHOP,2014,9,44.35333,fall,NA,0.44,41,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0.01,0,1,1,0,"2 POFs present, Possible small batch spent",
Acoustics,2015,6,35.94989,summer,2,0.494,44,5,1,Y,Y,Y,N,N,N,N,N,N,N,1,0.01,1,1,0,0,"Spent, residuals, including hydrates oocyte in early stage atresia",
Acoustics,2013,8,45.26214667,summer,2,0.422,41,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,1,0,0,"Either a batch was spent, or was being spawned",
Acoustics,2016,1,40.47237167,winter,NA,0.375,40,3,1,Y,Y,Y,N,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,"Two batches, large batch mainly in late vitellogenesis and early migratory nucleus, another smaller batch present in early vitellogenesis.Possible POF remnants, can't tell for sure.",
Acoustics,2016,1,40.47237167,winter,NA,0.605,47,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,Mostly migratory nucleus,
Acoustics,2016,1,40.47237167,winter, ,0.405,42,4,1,Y,Y,Y,N,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2016,1,40.47237167,winter, ,0.425,42,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,"appears to be 2 batches, one large batch in late vitellogenesis and migratory nucleus.",
Acoustics,2016,1,40.42179167,winter,2,0.455,44,6,1,Y,Y,Y,Y,N,Y,Y,N,N,N,1,0.01,0,0,0,0,A couple of the stage 6s are close to hydration,
Acoustics,2016,1,39.84276333,winter,2,0.405,42,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2016,1,39.11910333,winter,3,0.475,45,6,1,Y,Y,Y,N,N,Y,Y,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2016,1,43.39692167,winter,2,0.38,38,4,1,Y,Y,Y,Y,N,Y,Y,Y,N,N,1,0.01,0,0,0,0,"Early hydration in a few oocytes, a few stage 6 in early state of atresia",
Acoustics,2016,1,43.39692167,winter,2,0.55,45,6,1,Y,Y,Y,Y,N,Y,Y,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2016,1,43.39692167,winter,3,0.47,43,6,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0.01,0,0,0,0,a few oocytes in early hydration,
Acoustics,2016,1,43.39692167,winter,2,0.55,46,6,1,Y,Y,Y,N,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2016,1,43.39692167,winter,3,0.515,43,6,1,Y,Y,Y,N,N,Y,Y,Y,N,N,1,0.01,0,0,0,0,only a couple of oocytes in early hydration,
Acoustics,2016,1,43.39692167,winter,2,0.53,45,6,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0.01,0,0,0,0,,
Acoustics,2016,1,43.39692167,winter,3,0.485,44,6,1,Y,Y,Y,N,Y,Y,Y,Y,N,N,1,0.01,0,0,0,0,A couple of hydrated atretic oocytes,
Acoustics,2016,1,43.39692167,winter,3,0.515,45,6,1,Y,Y,Y,Y,N,Y,Y,Y,N,N,1,0.01,0,0,0,0,only a couple of oocytes in early hydration,
Acoustics,2016,1,43.39692167,winter,3,0.455,43,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,"possibly one pof, but difficult to tell.",
Acoustics,2016,2,39.051355,winter,2,0.49,43,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2016,2,39.051355,winter,2,0.445,42,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2013,5,42.735,spring,NA,0.32,37,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,"Only a few oocytes present with early yolk, everything else is immature.",
ASHOP,2013,5,42.79833,spring,NA,0.26,35,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
ASHOP,2013,5,47.46667,spring,NA,0.37,38,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Early yolk development.,
ASHOP,2013,5,47.46667,spring,NA,0.38,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2013,5,47.93333,spring,NA,0.88,54,9,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
ASHOP,2013,5,46.76833,spring,NA,0.31,36,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2013,5,42.92833,spring,NA,0.27,35,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
ASHOP,2014,5,42.99,spring,NA,0.43,44,5,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Some residuals left,
ASHOP,2014,5,42.715,spring,NA,0.44,42,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2014,5,42.99167,spring,NA,0.43,42,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Very early yolk development,
ASHOP,2014,5,44.30667,spring,NA,0.44,43,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Very early yolk development,
ASHOP,2014,5,42.03833,spring,NA,0.51,43,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2014,5,42.75167,spring,NA,0.34,39,4,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
ASHOP,2014,5,45.45333,spring,NA,0.41,41,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Very early yolk development,
ASHOP,2014,5,42.72833,spring,NA,0.38,40,4,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,possible early yolk,
ASHOP,2014,5,42.39667,spring,NA,0.55,44,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Very early yolk development,
ASHOP,2016,5,42.57167,spring,NA,0.43,42,6,0,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,uncertain because of the timing of collection and size of the fish,
ASHOP,2016,5,42.69333,spring,NA,0.55,46,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,5,42.89833,spring,NA,0.36,40,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,5,42.77333,spring,NA,0.39,42,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,5,42.685,spring,NA,0.44,41,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,post spawning/recovering residuals present,
ASHOP,2016,5,42.87833,spring,NA,0.41,41,6,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,5,42.78,spring,NA,0.46,44,7,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,5,43.375,spring,NA,0.38,43,5,0,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,uncertain because of timing of collection and size of the fish,
ASHOP,2016,5,42.70833,spring,NA,0.38,43,6,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,"Marking uncertain because of the timing of collection, possibly still recovering",
ASHOP,2016,5,43.13333,spring,NA,0.38,43,5,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,5,42.65,spring,NA,0.5,45,6,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Marking uncertain because only found a few drops of yolk in one oocyte,
ASHOP,2016,5,42.52667,spring,NA,0.46,43,6,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,"marking uncertain because of timing of collection and size of the fish, just a couple of granules",
ASHOP,2016,5,42.72,spring,NA,0.4,42,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,5,44.38167,spring,NA,0.5,45,6,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,"Marking uncertain because only found a few drops of yolk in one oocyte, appears to be post spawning",
ASHOP,2016,5,42.88667,spring,NA,0.47,44,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,5,42.47667,spring,NA,0.56,44,6,0,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,0,0,0,"Very unusual sample, doesn't even look like a hake, more like lingcod. But there are some mature oocytes, very few, 99% of the oocyte inactive or oogonia nests, very immature, marking uncertain",
Acoustics,2012,6,35.96683333,summer,1,0.16,30,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,36.29383333,summer,1,0.2,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,36.29383333,summer,2,0.14,28,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,"Found 2 stage 4 oocytes, on the outside of the sample.  Does not appear to be from this fish.  Everything else is immature.",
Acoustics,2012,6,36.29383333,summer,2,0.22,31,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,35.96683333,summer,1,0.16,29,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,35.96683333,summer,1,0.16,29,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,35.96683333,summer,1,0.16,31,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,36.46316667,summer,2,0.22,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,36.9575,summer,1,0.18,31,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,36.9575,summer,1,0.2,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,37.13083333,summer,1,0.24,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,6,36.46316667,summer,1,0.18,30,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2013,6,35.600465,summer,1,0.27,35,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Only a few oocytes with very early yolk development,
Acoustics,2013,6,35.600465,summer,1,0.24,34,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,Thin ovarian wall doesn’t appear to have spawned before,
Acoustics,2013,6,35.600465,summer,1,0.282,35,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Only a couple oocytes with early yolk development,
Acoustics,2013,6,35.599475,summer,1,0.314,35,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2013,6,35.42459333,summer,2,0.318,37,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Early vitellogenesis,
Acoustics,2013,6,35.42459333,summer,1,0.27,34,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2013,6,37.43081833,summer,4,0.314,37,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2013,6,37.26304167,summer,5,0.312,38,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,early yolk present in only a few oocytes,
Acoustics,2013,6,37.26304167,summer,1,0.314,34,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,early yolk in a few oocytes,
Acoustics,2013,6,35.93589167,summer,1,0.334,38,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,early yolk present in only a few oocytes,
Acoustics,2013,6,35.93589167,summer,1,0.382,38,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,A few oocytes look close to developing yolk,
Acoustics,2013,6,36.59846833,summer,2,0.312,36,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Early yolk formation in a few oocytes,
Acoustics,2013,6,36.59846833,summer,1,0.332,37,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Early yolk formation in a few oocytes,
Acoustics,2013,6,36.93240167,summer,2,0.314,36,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2013,6,36.93240167,summer,1,0.282,37,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2013,6,36.93240167,summer,1,0.294,37,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,A few oocytes close to forming yolk,
Acoustics,2013,6,36.93240167,summer,1,0.302,37,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2013,6,36.93240167,summer,1,0.31,37,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2013,6,38.57213167,summer,4,0.416,41,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Early yolk formation in a few oocytes,
Acoustics,2013,6,38.57213167,summer,1,0.334,37,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Early yolk formation in a few oocytes,
Acoustics,2013,6,38.57213167,summer,1,0.304,36,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Early yolk formation in a few oocytes,
Acoustics,2013,6,38.75965,summer,2,0.374,39,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,early yolk development in only a few oocytes,
Acoustics,2013,6,38.75965,summer,1,0.296,37,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2015,6,33.86193667,summer,1,0.04,19,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2015,6,33.86193667,summer,1,0.038,19,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,"This is a female, was previously marked as unsexed"
Acoustics,2015,6,35.60971,summer,2,0.356,40,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,No yolk observed and no residuals,
Acoustics,2015,6,35.60971,summer,1,0.258,35,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,0,0,0,"early yolk development in a small portion of oocytes, one stage 4.2",
Acoustics,2015,6,35.60971,summer,1,0.174,32,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2015,6,35.60971,summer,1,0.19,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,"One stage 6 present, not from this fish outside of the ovarian wall",
Acoustics,2015,6,35.60971,summer,1,0.15,30,2,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2015,6,35.60971,summer,1,0.244,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,"One oocyte possible with a drop of yolk, but unsure. Everything else is clearly immature.",
Acoustics,2015,6,35.60971,summer,1,0.184,31,2,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,early yolk development,
Acoustics,2015,6,36.45121,summer,2,0.276,35,2,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Small amout of yolk,
ASHOP,2013,6,44,summer,NA,0.36,39,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2013,6,43.85,summer,NA,0.36,39,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2013,6,43.31667,summer,NA,0.28,37,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
ASHOP,2013,6,43.45,summer,NA,0.32,38,3,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,"Yolk accumulation so minimal marking immature, this fish clearly had not spawned previously as well. Probably to early to determine if this in fact a mature fish.",
ASHOP,2013,6,43.43333,summer,NA,0.25,35,3,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,"marking as uncertain because only found a few yolk granules in a couple oocytes, oocytes appear to be advancing towards development, because of timing of collection marking as uncertain",
ASHOP,2013,6,43.46667,summer,NA,0.31,36,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
ASHOP,2013,6,44,summer,NA,0.3,38,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
ASHOP,2013,6,43.4,summer,NA,0.28,36,3,0,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,"Bad cut and slide.  Would be hard to see early yolk development, but this does appear to immature.",
ASHOP,2013,6,43.38333,summer,NA,0.29,36,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,Early yolk development in a few oocytes,
ASHOP,2014,6,43.25,summer,NA,0.53,45,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,6,47.51333,summer,NA,0.41,41,4,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,6,47.49,summer,NA,0.5,44,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,6,42.57,summer,NA,0.54,46,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,6,42.615,summer,NA,0.36,37,3,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,"No residuals, early yolk, thin ovarian wall, indicating this would be a first time spawner",
ASHOP,2016,6,47.67333,summer,NA,0.4,41,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
ASHOP,2016,6,42.73667,summer,NA,0.49,44,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2012,7,38.6215,summer,1,0.17,29,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,44.46066667,summer,1,0.25,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,44.7985,summer,2,0.27,37,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2012,7,44.46066667,summer,1,0.255,34,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,41.131,summer,2,0.315,37,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,"Hard to tell if there is early yolk development, but no yolk observed.",
Acoustics,2012,7,44.46066667,summer,1,0.295,37,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,39.96933333,summer,1,0.245,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,43.7965,summer,2,0.24,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,43.13366667,summer,1,0.255,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,44.46066667,summer,1,0.355,40,4,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,"Huge portions of the ovarian tissue is void of oocytes.  Not many oocytes present in this sample, looks like a very immature sample, or a fish that is not healthy.  ",
Acoustics,2012,7,39.12,summer,1,0.225,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,42.80183333,summer,1,0.13,27,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,44.63283333,summer,2,0.27,37,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2012,7,43.7965,summer,1,0.235,35,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,37.45833333,summer,1,0.18,30,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,44.46066667,summer,1,0.23,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,37.629,summer,1,0.175,31,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,39.12,summer,1,0.27,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,43.45,summer,1,0.235,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,43.7965,summer,1,0.25,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,39.97316667,summer,1,0.115,27,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,37.629,summer,1,0.18,31,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2012,7,37.629,summer,1,0.165,30,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,,
Acoustics,2013,7,42.76132,summer,4,0.778,50,6,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0.01,0,0,0,0,,
Acoustics,2013,7,42.76132,summer,2,0.194,33,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0.01,0,0,0,0,One oddball stage 5 oocyte clearly not from this fish.,
Acoustics,2013,7,43.09275833,summer,2,0.39,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0.01,0,0,0,0,Early vitellogenesis,
